71169136
60224597
71962138
47389823
40099644
53868327
9159855
78535740
47402905
83507851
80472592
42043360
32875369
66760420
88707276
41328907
70449780
88663988
53086166
81332884
88558445
88129113
53940037
81190124
85790305
80568452
47420558
88721174
47357723
91362260
84738304
82625968
82726270
82407783
81561121
79373820
5005137
78796353
89048376
77378729
88815886
88291849
84091897
84433063
10273753
81163055
50832201
77399770
85334648
87012147
88740874
85276228
87390668
78654628
47355583
79712942
47392523
82867260
88434066
70449747
39933626
84031126
74878052
76648334
82452048
35612700
40761060
88400731
84544884
87241510
81724444
75017029
62001936
78279232
77347632
50948657
37161260
86539246
80069785
78893992
86465238
72534503
6927618
75466402
81973166
50832586
63289548
83279987
88538099
72630027
18158718
80490511
72193830
88477316
84662428
86550237
79616464
88456996
44139261
88430896
75987169
50038163
87418439
70600519
40063607
31911575
83115404
73989252
32836186
48027644
77948605
86652662
32561115
36144891
80664155
80413717
74346059
69456926
79777100
83205844
75530593
83211260
88362659
89289268
72748261
87053218
46116421
65141887
90228374
5016469
67056197
55357242
88473872
55613993
88605720
75569901
81526344
75698828
60241673
75858322
92216230
10774193
48588404
89307394
86402968
90037114
74359358
88550892
83204109
50848465
75890329
75641731
79446882
47397672
82792982
78129654
88318508
90818602
15508205
81164191
90351724
87747259
78813370
24228310
89994919
83680020
92042400
88449367
88446512
86962572
89453889
50077203
83459026
78350564
90549976
78985487
81192690
90585300
30870063
71391485
80118821
75838080
72357632
76340605
89544338
47045792
88665981
90237744
35882879
33569234
82296327
63499421
49620390
85797173
75622812
2271511
73050519
36183344
89595039
78760734
86902443
59839314
32012286
87748728
75799323
35853039
56653829
63519710
91287153
87348469
5042804
82812847
5337993
16705950
60240482
70439253
41737365
5518129
87504709
65128925
82295890
88304670
12660628
85358898
47420015
79004116
75991533
53987586
92257767
36385100
86573760
75576554
91512489
87178333
68502297
13086899
88999404
83471022
44666567
92294217
